person,time,worth
alex_c_lo,2021,1100
alex_c_lo,2022,1248
alex_c_lo,2023,1175
alex_c_lo,2024,1145
alex_c_lo,2025,1283
alex_chesterman,2022,960
alex_shevchenko,2022,3840
alex_shevchenko,2023,1988
alex_shevchenko,2024,1673
alex_shevchenko,2025,1742
alexander_abramov,2004,1368
alexander_abramov,2005,2962
alexander_abramov,2006,6110
alexander_abramov,2007,6944
alexander_abramov,2008,13984
alexander_abramov,2009,5183
alexander_abramov,2010,7118
alexander_abramov,2011,8767
alexander_abramov,2012,6220
alexander_abramov,2013,5216
alexander_abramov,2014,4248
alexander_abramov,2015,4986
alexander_abramov,2016,4006
alexander_abramov,2017,4977
alexander_abramov,2018,5652
alexander_abramov,2019,6448
alexander_abramov,2020,5588
alexander_abramov,2021,7600
alexander_abramov,2022,5279
alexander_abramov,2023,5424
alexander_abramov,2024,5638
alexander_abramov,2025,5502
alexander_dzhaparidze,2008,2067
alexander_dzhaparidze,2010,1283
alexander_dzhaparidze,2011,2454
alexander_dzhaparidze,2012,2073
alexander_dzhaparidze,2013,2608
alexander_dzhaparidze,2014,2347
alexander_dzhaparidze,2015,1662
alexander_dzhaparidze,2016,1335
alexander_dzhaparidze,2017,1437
alexander_dzhaparidze,2018,1739
alexander_dzhaparidze,2019,1040
alexander_dzhaparidze,2020,1219
alexander_dzhaparidze,2021,1600
alexander_evnevich,2025,1008
alexander_frolov,2006,2868
alexander_frolov,2007,2976
alexander_frolov,2008,6688
alexander_frolov,2009,2120
alexander_frolov,2010,3267
alexander_frolov,2011,3857
alexander_frolov,2012,2764
alexander_frolov,2013,2268
alexander_frolov,2014,1677
alexander_frolov,2015,1994
alexander_frolov,2016,1669
alexander_frolov,2017,1990
alexander_frolov,2018,2391
alexander_frolov,2019,2808
alexander_frolov,2020,2438
alexander_frolov,2021,3400
alexander_frolov,2022,2207
alexander_frolov,2023,2440
alexander_frolov,2024,2466
alexander_frolov,2025,2384
alexander_gerko,2023,4520
alexander_gerko,2024,9162
alexander_gerko,2025,6602
alexander_girda,2011,1169
alexander_isaev,2025,1192
alexander_karp,2015,1329
alexander_karp,2016,1780
alexander_karp,2017,1769
alexander_karp,2018,1413
alexander_karp,2019,1352
alexander_karp,2020,1320
alexander_karp,2021,2100
alexander_karp,2022,1056
alexander_karp,2023,1175
alexander_karp,2024,2554
alexander_karp,2025,7702
alexander_klyachin,2017,1437
alexander_klyachin,2018,1630
alexander_klyachin,2019,1768
alexander_klyachin,2020,1625
alexander_klyachin,2021,1600
alexander_klyachin,2023,1084
alexander_klyachin,2024,1057
alexander_klyachin,2025,917
alexander_knaster,2007,1364
alexander_knaster,2008,2188
alexander_knaster,2010,1283
alexander_knaster,2011,1519
alexander_knaster,2012,1612
alexander_knaster,2013,1927
alexander_knaster,2014,2347
alexander_knauf,2021,1100
alexander_knauf,2022,1056
alexander_knauf,2024,881
alexander_knauf,2025,1100
alexander_lebedev,2005,2060
alexander_lebedev,2006,4364
alexander_lebedev,2007,4588
alexander_lebedev,2008,3769
alexander_lebedev,2010,2334
alexander_lebedev,2011,2454
alexander_lebedev,2012,1267
alexander_lebedev,2017,1106
alexander_lebedev,2018,1087
alexander_linnik,2025,1192
alexander_lutsenko,2013,1247
alexander_lutsenko,2015,1218
alexander_lutsenko,2021,1200
alexander_lutsenko,2024,2202
alexander_lutsenko,2025,2109
alexander_machkevich,2005,1288
alexander_machkevich,2006,2494
alexander_machkevich,2007,2356
alexander_machkevich,2008,4012
alexander_machkevich,2009,1413
alexander_machkevich,2010,3851
alexander_machkevich,2011,4325
alexander_machkevich,2012,3225
alexander_machkevich,2013,2381
alexander_machkevich,2014,1900
alexander_machkevich,2015,2437
alexander_machkevich,2016,1669
alexander_machkevich,2017,2101
alexander_machkevich,2018,2500
alexander_machkevich,2019,2496
alexander_machkevich,2020,1828
alexander_machkevich,2021,1500
alexander_machkevich,2022,1152
alexander_machkevich,2023,2169
alexander_machkevich,2024,2202
alexander_machkevich,2025,2567
alexander_mamut,2008,1459
alexander_mamut,2010,1750
alexander_mamut,2011,2688
alexander_mamut,2012,2419
alexander_mamut,2013,2608
alexander_mamut,2014,2571
alexander_mamut,2015,2770
alexander_mamut,2016,2671
alexander_mamut,2017,2765
alexander_mamut,2018,2608
alexander_mamut,2019,2600
alexander_mamut,2020,2336
alexander_mamut,2021,2300
alexander_mamut,2022,2016
alexander_mamut,2023,1808
alexander_mamut,2024,1057
alexander_mamut,2025,1192
alexander_mikhalskiy,2024,1145
alexander_mikhalskiy,2025,1192
alexander_nesis,2010,1633
alexander_nesis,2011,2922
alexander_nesis,2012,3571
alexander_nesis,2013,3742
alexander_nesis,2014,3354
alexander_nesis,2015,2770
alexander_nesis,2016,3227
alexander_nesis,2017,2654
alexander_nesis,2018,2065
alexander_nesis,2019,2080
alexander_nesis,2020,2235
alexander_nesis,2021,2900
alexander_nesis,2022,1823
alexander_nesis,2023,1898
alexander_otto,2018,12826
alexander_otto,2019,11128
alexander_otto,2020,5080
alexander_otto,2021,11800
alexander_otto,2022,10464
alexander_otto,2023,8136
alexander_otto,2024,7752
alexander_otto,2025,8619
alexander_ponomarenko,2008,1702
alexander_ponomarenko,2010,1283
alexander_ponomarenko,2011,1987
alexander_ponomarenko,2012,1958
alexander_ponomarenko,2013,2381
alexander_ponomarenko,2014,2571
alexander_ponomarenko,2015,2659
alexander_ponomarenko,2016,2559
alexander_ponomarenko,2017,3318
alexander_ponomarenko,2018,3695
alexander_ponomarenko,2019,3328
alexander_ponomarenko,2020,3352
alexander_ponomarenko,2021,2900
alexander_ponomarenko,2022,1823
alexander_ponomarenko,2023,2350
alexander_ponomarenko,2024,1762
alexander_ponomarenko,2025,1925
alexander_putilov,2011,1285
alexander_putilov,2013,1530
alexander_putilov,2014,1341
alexander_putilov,2021,1000
alexander_ramlie,2024,2466
alexander_ramlie,2025,1925
alexander_rinke,2024,969
alexander_rinke,2025,1008
alexander_rovt,2009,1178
alexander_rovt,2010,1633
alexander_rovt,2011,1987
alexander_rovt,2012,1382
alexander_rovt,2013,1360
alexander_rovt,2014,1229
alexander_rovt,2015,1329
alexander_rovt,2016,1446
alexander_rovt,2017,1437
alexander_rovt,2018,1413
alexander_rovt,2019,1352
alexander_rovt,2020,1320
alexander_rovt,2021,1300
alexander_rovt,2022,1343
alexander_rovt,2023,1265
alexander_rovt,2024,1321
alexander_rovt,2025,1467
alexander_samwer,2015,1883
alexander_samwer,2018,1195
alexander_samwer,2019,1040
alexander_samwer,2020,1016
alexander_samwer,2021,1200
alexander_samwer,2022,1152
alexander_samwer,2023,994
alexander_samwer,2024,1057
alexander_samwer,2025,917
alexander_savelyev,2025,1192
alexander_shchukin,2011,2104
alexander_shnaider,2010,1517
alexander_sixt,2022,1248
alexander_sixt,2023,1084
alexander_sixt,2024,1497
alexander_sixt,2025,1558
alexander_skorobogatko,2008,1702
alexander_skorobogatko,2010,1283
alexander_skorobogatko,2011,1987
alexander_skorobogatko,2012,1958
alexander_skorobogatko,2013,2381
alexander_skorobogatko,2014,2571
alexander_skorobogatko,2015,2659
alexander_skorobogatko,2016,2559
alexander_skorobogatko,2017,3318
alexander_skorobogatko,2018,3695
alexander_skorobogatko,2019,3328
alexander_skorobogatko,2020,3352
alexander_skorobogatko,2021,2900
alexander_skorobogatko,2022,1920
alexander_skorobogatko,2023,2440
alexander_skorobogatko,2024,1850
alexander_skorobogatko,2025,2109
alexander_spanos,2005,1416
alexander_spanos,2006,1621
alexander_spanos,2007,1364
alexander_spanos,2008,1337
alexander_spanos,2009,1178
alexander_spanos,2010,1283
alexander_spanos,2011,1285
alexander_spanos,2012,1267
alexander_spanos,2013,1134
alexander_spanos,2014,1229
alexander_spanos,2015,1385
alexander_spanos,2016,1892
alexander_spanos,2017,2654
alexander_spanos,2018,2608
alexander_svetakov,2012,1958
alexander_svetakov,2013,3175
alexander_svetakov,2014,3465
alexander_svetakov,2015,3434
alexander_svetakov,2016,3227
alexander_svetakov,2017,3649
alexander_svetakov,2018,3587
alexander_svetakov,2019,2600
alexander_svetakov,2020,2032
alexander_svetakov,2021,2000
alexander_svetakov,2022,2112
alexander_svetakov,2023,1898
alexander_svetakov,2024,2202
alexander_svetakov,2025,2200
alexander_tedja,2013,1134
alexander_tedja,2017,1106
alexander_tedja,2018,1413
alexander_tedja,2019,1664
alexander_tedja,2020,1524
alexander_tedja,2021,1400
alexander_tedja,2022,1152
alexander_tedja,2023,994
alexander_tedja,2024,1057
alexander_tedja,2025,917
alexander_vagin,2011,1519
alexander_vik,2000,4428
alexander_vik,2014,1118
alexander_vik,2015,1163
alexander_vik,2016,1113
alexander_vik,2017,1106
alexander_vik,2018,1087
alexander_vik,2019,1040
alexandr_wang,2025,1834
alexandra_andresen,2016,1335
alexandra_andresen,2017,1327
alexandra_andresen,2018,1521
alexandra_andresen,2019,1456
alexandra_andresen,2020,1117
alexandra_andresen,2021,1400
alexandra_andresen,2022,1248
alexandra_andresen,2023,1356
alexandra_andresen,2024,1409
alexandra_andresen,2025,1742
alexandra_daitch,2015,1772
alexandra_daitch,2016,1669
alexandra_daitch,2017,2101
alexandra_daitch,2018,2174
alexandra_daitch,2019,1976
alexandra_daitch,2020,1320
alexandra_daitch,2021,1700
alexandra_daitch,2022,2304
alexandra_daitch,2023,1717
alexandra_daitch,2024,1762
alexandra_daitch,2025,1834
alexandra_schorghuber,2009,2356
alexandra_schorghuber,2010,2567
alexandra_schorghuber,2011,2688
alexandra_schorghuber,2012,2534
alexandra_schorghuber,2013,2721
alexandra_schorghuber,2014,3130
alexandra_schorghuber,2015,2659
alexandra_schorghuber,2016,3116
alexandra_schorghuber,2017,3871
alexandra_schorghuber,2018,5108
alexandra_schorghuber,2019,4888
alexandra_schorghuber,2020,3657
alexandra_schorghuber,2021,5500
alexandra_schorghuber,2022,4704
alexandra_schorghuber,2023,4520
alexandra_schorghuber,2024,4405
alexandra_schorghuber,2025,6419
alexandre_behring,2020,4368
alexandre_behring,2021,7000
alexandre_behring,2022,4896
alexandre_behring,2023,4700
alexandre_behring,2024,5550
alexandre_behring,2025,5226
alexandre_grendene_bartelle,2014,1677
alexandre_grendene_bartelle,2015,2770
alexandre_grendene_bartelle,2016,1780
alexandre_grendene_bartelle,2017,2212
alexandre_grendene_bartelle,2018,2391
alexandre_grendene_bartelle,2019,2080
alexandre_grendene_bartelle,2020,2032
alexandre_grendene_bartelle,2021,1600
alexandre_grendene_bartelle,2022,1728
alexandre_grendene_bartelle,2023,1536
alexandre_grendene_bartelle,2024,2290
alexandre_grendene_bartelle,2025,2017
alexandre_ricard,2017,4755
alexandre_ricard,2018,7065
alexandre_soares_dos_santos,2011,2688
alexandre_soares_dos_santos,2012,2880
alexandre_soares_dos_santos,2013,3401
alexandre_soares_dos_santos,2014,3130
alexandre_soares_dos_santos,2015,1994
alexandre_soares_dos_santos,2016,2337
alexandre_soares_dos_santos,2017,2986
alexandre_soares_dos_santos,2018,3478
alexandre_soares_dos_santos,2019,2184
alexandre_van_damme,2018,2717
alexandre_van_damme,2020,3454
alexandre_van_damme,2021,2600
alexandre_van_damme,2022,2496
alexandre_van_damme,2023,2079
alexandre_van_damme,2024,2995
alexandre_van_damme,2025,3209
alexei_ananyev,2007,2108
alexei_ananyev,2008,2796
alexei_ananyev,2010,1867
alexei_ananyev,2011,2221
alexei_ananyev,2012,2073
alexei_ananyev,2013,1927
alexei_ananyev,2014,2236
alexei_ananyev,2015,1385
alexei_ananyev,2016,1113
alexei_ananyev,2017,1548
alexei_ananyev,2018,1630
alexei_bogachev,2014,1285
alexei_bogachev,2015,1218
alexei_bogachev,2017,1106
alexei_kuzmichev,2005,2060
alexei_kuzmichev,2006,5985
alexei_kuzmichev,2007,7688
alexei_kuzmichev,2008,13132
alexei_kuzmichev,2009,3651
alexei_kuzmichev,2010,7585
alexei_kuzmichev,2011,8767
alexei_kuzmichev,2012,7718
alexei_kuzmichev,2013,9298
alexei_kuzmichev,2014,9838
alexei_kuzmichev,2015,8088
alexei_kuzmichev,2016,7457
alexei_kuzmichev,2017,7963
alexei_kuzmichev,2018,8261
alexei_kuzmichev,2019,7800
alexei_kuzmichev,2020,6604
alexei_kuzmichev,2021,7800
alexei_kuzmichev,2022,5760
alexei_kuzmichev,2023,5785
alexei_kuzmichev,2024,5814
alexei_kuzmichev,2025,6877
alexei_semin,2014,1285
alexey_mordashov,2003,1724
alexey_mordashov,2004,4788
alexey_mordashov,2005,6182
alexey_mordashov,2006,9477
alexey_mordashov,2007,13888
alexey_mordashov,2008,25779
alexey_mordashov,2009,5065
alexey_mordashov,2010,11553
alexey_mordashov,2011,21626
alexey_mordashov,2012,17625
alexey_mordashov,2013,14515
alexey_mordashov,2014,11739
alexey_mordashov,2015,14404
alexey_mordashov,2016,12131
alexey_mordashov,2017,19355
alexey_mordashov,2018,20326
alexey_mordashov,2019,21320
alexey_mordashov,2020,17068
alexey_mordashov,2021,29100
alexey_mordashov,2022,12671
alexey_mordashov,2023,18893
alexey_mordashov,2024,22465
alexey_mordashov,2025,26226
alexey_repik,2018,2282
alexey_repik,2019,2184
alexey_repik,2020,2133
alexey_repik,2021,2600
alexey_repik,2022,1343
alexey_repik,2023,2621
alexey_repik,2024,2466
alexey_repik,2025,2109
alexis_le_quoc,2021,1900
alexis_le_quoc,2022,2687
alexis_le_quoc,2023,1536
alexis_le_quoc,2024,2554
alexis_le_quoc,2025,2384
alfred_gantner,2016,1446
alfred_gantner,2017,1990
alfred_gantner,2018,2608
alfred_gantner,2019,2496
alfred_gantner,2020,2032
alfred_gantner,2021,2900
alfred_gantner,2022,2687
alfred_gantner,2023,2169
alfred_gantner,2024,2995
alfred_gantner,2025,3209
alfred_james_clark,2009,1413
alfred_james_clark,2010,1400
alfred_james_clark,2011,1519
alfred_james_clark,2012,2073
alfred_james_clark,2013,1814
alfred_james_clark,2014,1788
alfred_james_clark,2015,1551
alfred_mann,2002,1599
alfred_mann,2004,1368
alfred_mann,2005,1803
alfred_mann,2006,2618
alfred_mann,2007,2976
alfred_mann,2008,2675
alfred_mann,2009,1649
alfred_mann,2010,1633
alfred_mann,2011,1169
alfred_mann,2014,1229
alfred_mann,2015,1662
alfred_oetker,2014,1844
alfred_oetker,2015,1440
alfred_oetker,2016,2337
alfred_oetker,2017,2212
alfred_oetker,2018,2608
alfred_oetker,2019,2080
alfred_oetker,2020,2235
alfred_oetker,2021,2800
alfred_oetker,2022,3167
alfred_oetker,2023,3525
alfred_oetker,2024,2026
alfred_oetker,2025,1650
alfred_taubman,2004,1368
alfred_taubman,2005,1288
alfred_taubman,2006,1496
alfred_taubman,2007,2480
alfred_taubman,2008,2067
alfred_taubman,2009,1178
alfred_taubman,2010,1750
alfred_taubman,2011,2688
alfred_taubman,2012,2880
alfred_taubman,2013,3288
alfred_taubman,2014,3130
alfred_taubman,2015,3434
alfred_west_jr,2008,1337
alfred_west_jr,2018,1304
alfred_west_jr,2020,1422
alfred_west_jr,2021,1400
alfred_west_jr,2022,1248
alfred_west_jr,2023,1265
alfred_west_jr,2024,1409
alfred_west_jr,2025,1558
alfredo_egydio_arruda_villela_filho,2011,3740
alfredo_egydio_arruda_villela_filho,2012,3916
alfredo_egydio_arruda_villela_filho,2013,1304
alfredo_egydio_arruda_villela_filho,2014,1285
alfredo_egydio_arruda_villela_filho,2015,1883
alfredo_egydio_arruda_villela_filho,2016,1113
alfredo_egydio_arruda_villela_filho,2017,2101
alfredo_egydio_arruda_villela_filho,2018,2608
alfredo_egydio_arruda_villela_filho,2019,2704
alfredo_egydio_arruda_villela_filho,2020,1625
alfredo_egydio_arruda_villela_filho,2021,1600
alfredo_egydio_arruda_villela_filho,2022,1728
alfredo_egydio_arruda_villela_filho,2023,1446
alfredo_egydio_arruda_villela_filho,2024,1850
alfredo_egydio_arruda_villela_filho,2025,1558
alfredo_harp_helu,2001,1926
alfredo_harp_helu,2002,2326
alfredo_harp_helu,2003,2155
alfredo_harp_helu,2004,2462
alfredo_harp_helu,2005,2060
alfredo_harp_helu,2006,1745
alfredo_harp_helu,2007,1984
alfredo_harp_helu,2008,1945
alfredo_harp_helu,2009,1178
alfredo_harp_helu,2010,1167
alfredo_harp_helu,2011,1169
alfredo_harp_helu,2012,1152
alfredo_harp_helu,2013,1700
alfredo_harp_helu,2014,1677
alfredo_harp_helu,2015,1551
alfredo_harp_helu,2016,1335
alfredo_harp_helu,2017,1327
alfredo_harp_helu,2018,1304
alfredo_harp_helu,2019,1248
alfredo_harp_helu,2020,1117
alfredo_harp_helu,2021,1200
alfredo_harp_helu,2022,1248
alfredo_harp_helu,2023,1265
alfredo_harp_helu,2024,1057
alfredo_harp_helu,2025,917
ali_erdemoglu,2021,1800
ali_erdemoglu,2022,1440
ali_erdemoglu,2023,4248
ali_erdemoglu,2024,2202
ali_erdemoglu,2025,1650
ali_ghodsi,2021,1800
ali_ghodsi,2022,1728
ali_ghodsi,2023,1265
ali_ghodsi,2024,1233
ali_ghodsi,2025,2475
ali_ibrahim_agaoglu,2008,1702
ali_ibrahim_agaoglu,2009,1767
ali_ibrahim_agaoglu,2010,2334
ali_ibrahim_agaoglu,2011,2454
ali_ibrahim_agaoglu,2012,2419
ali_ibrahim_agaoglu,2013,3061
ali_ibrahim_agaoglu,2014,1732
ali_ibrahim_agaoglu,2015,1939
ali_ibrahim_agaoglu,2016,1335
ali_ibrahim_agaoglu,2017,1106
ali_ibrahim_agaoglu,2018,1195
ali_ibrahim_agaoglu,2019,1040
ali_metin_kazanci,2011,1636
ali_metin_kazanci,2012,1497
ali_metin_kazanci,2013,1474
ali_metin_kazanci,2023,994
ali_metin_kazanci,2024,1409
ali_metin_kazanci,2025,1834
ali_parsadoust,2022,1056
ali_wakrim,2017,1990
ali_wakrim,2018,1739
alice_schwartz,2018,1087
alice_schwartz,2019,1144
alice_schwartz,2020,1524
alice_schwartz,2021,2400
alice_schwartz,2022,2016
alice_schwartz,2023,1988
alice_schwartz,2024,2202
alice_schwartz,2025,1742
alice_walton,2001,27416
alice_walton,2002,29807
alice_walton,2003,23710
alice_walton,2004,27360
alice_walton,2005,23184
alice_walton,2006,19577
alice_walton,2007,20584
alice_walton,2008,23104
alice_walton,2009,20732
alice_walton,2010,24040
alice_walton,2011,24782
alice_walton,2012,26841
alice_walton,2013,29824
alice_walton,2014,38347
alice_walton,2015,43655
alice_walton,2016,35949
alice_walton,2017,37382
alice_walton,2018,50001
alice_walton,2019,46176
alice_walton,2020,55270
alice_walton,2021,61800
alice_walton,2022,62687
alice_walton,2023,51256
alice_walton,2024,63696
alice_walton,2025,92617
alicia_fentener_van_vlissingen,2017,1769
alicia_fentener_van_vlissingen,2018,2174
alicia_fentener_van_vlissingen,2019,1040
alicia_fentener_van_vlissingen,2020,1016
alicia_koplowitz,2001,1482
alicia_koplowitz,2002,1890
alicia_koplowitz,2003,1868
alicia_koplowitz,2004,1915
alicia_koplowitz,2005,1803
alicia_koplowitz,2006,1870
alicia_koplowitz,2007,6200
alicia_koplowitz,2008,6323
alicia_koplowitz,2009,2473
alicia_koplowitz,2010,2567
alicia_koplowitz,2011,2688
alicia_koplowitz,2012,2419
alicia_koplowitz,2013,2835
alicia_koplowitz,2014,2347
alicia_koplowitz,2015,2548
alicia_koplowitz,2016,2448
alicia_koplowitz,2017,2765
alicia_koplowitz,2018,3152
alicia_koplowitz,2019,2392
alicia_koplowitz,2020,2438
alicia_koplowitz,2021,2800
alicia_koplowitz,2022,2592
alicia_koplowitz,2023,2350
alicia_koplowitz,2024,2819
alicia_koplowitz,2025,1925
alijan_ibragimov,2005,1288
alijan_ibragimov,2006,2494
alijan_ibragimov,2007,2356
alijan_ibragimov,2008,4012
alijan_ibragimov,2009,1413
alijan_ibragimov,2010,3851
alijan_ibragimov,2011,4325
alijan_ibragimov,2012,3225
alijan_ibragimov,2013,2381
alijan_ibragimov,2014,1900
alijan_ibragimov,2015,2437
alijan_ibragimov,2016,1669
alijan_ibragimov,2017,2101
alijan_ibragimov,2018,2500
alijan_ibragimov,2019,2392
alijan_ibragimov,2020,1828
alijan_ibragimov,2021,1500
aliko_dangote,2008,4012
aliko_dangote,2009,2945
aliko_dangote,2010,2450
aliko_dangote,2011,16132
aliko_dangote,2012,12902
aliko_dangote,2013,18257
aliko_dangote,2014,27950
aliko_dangote,2015,16287
aliko_dangote,2016,17140
aliko_dangote,2017,13493
aliko_dangote,2018,15326
aliko_dangote,2019,10816
aliko_dangote,2020,8432
aliko_dangote,2021,11500
aliko_dangote,2022,13440
aliko_dangote,2023,12836
aliko_dangote,2024,11805
aliko_dangote,2025,21916
alisher_usmanov,2005,2318
alisher_usmanov,2006,3242
alisher_usmanov,2007,6820
alisher_usmanov,2008,11308
alisher_usmanov,2009,1884
alisher_usmanov,2010,8402
alisher_usmanov,2011,20691
alisher_usmanov,2012,20851
alisher_usmanov,2013,19958
alisher_usmanov,2014,20794
alisher_usmanov,2015,15955
alisher_usmanov,2016,13912
alisher_usmanov,2017,16811
alisher_usmanov,2018,13587
alisher_usmanov,2019,13104
alisher_usmanov,2020,13614
alisher_usmanov,2021,18400
alisher_usmanov,2022,11040
alisher_usmanov,2023,13017
alisher_usmanov,2024,11805
alisher_usmanov,2025,15313
alistair_barclay,2022,1440
alistair_barclay,2023,1084
alla_ayodhya_rami_reddy,2023,904
alla_ayodhya_rami_reddy,2024,1057
alla_ayodhya_rami_reddy,2025,1100
allan_goldman,2017,3318
allan_goldman,2018,3369
allan_goldman,2019,3432
allan_goldman,2020,3149
allan_goldman,2021,3000
allan_goldman,2022,2687
allan_gray,2014,1453
allan_gray,2015,1717
allan_gray,2016,1780
allan_gray,2017,1990
allan_gray,2018,2174
allan_slaight,2013,1360
allan_slaight,2014,1397
allan_warburg,2018,1413
allan_warburg,2019,1248
allan_warburg,2020,1016
allan_warburg,2021,1100
allan_warburg,2022,1056
allan_wong,2010,1283
allan_wong,2011,1285
allan_wong,2012,1267
allan_wong,2013,1474
allan_wong,2014,1453
allan_wong,2015,1772
allan_wong,2016,1224
allan_wong,2017,1437
allan_wong,2018,1739
allan_wong,2019,1248
allan_wong,2020,1117
allan_wong,2021,1200
allan_wong,2022,1056
allan_wong,2023,994
allan_wong,2024,969
allan_wong,2025,1283
allen_hong_shui_shu,2017,1548
allen_hong_shui_shu,2018,1956
allen_hong_shui_shu,2019,1352
allen_hong_shui_shu,2020,1219
allen_hong_shui_shu,2021,1100
allen_hong_shui_shu,2022,960
allen_hong_shui_shu,2023,904
allen_hong_shui_shu,2024,881
allen_hong_shui_shu,2025,917
aloke_lohia,2011,2338
aloke_lohia,2012,2188
aloke_lohia,2013,1474
aloke_lohia,2014,1229
aloke_lohia,2015,1329
aloke_lohia,2017,1880
aloke_lohia,2018,3043
aloke_lohia,2019,2704
aloke_lohia,2020,1828
aloke_lohia,2021,2600
aloke_lohia,2022,2400
aloke_lohia,2023,1808
aloke_lohia,2024,1321
aloke_lohia,2025,1283
aloys_wobben,2009,4122
aloys_wobben,2010,4084
aloys_wobben,2011,3623
aloys_wobben,2012,2649
aloys_wobben,2013,3401
aloys_wobben,2014,4136
aloys_wobben,2015,4653
aloys_wobben,2016,6010
aloys_wobben,2017,8405
aloys_wobben,2018,7174
aloys_wobben,2019,5512
aloys_wobben,2020,3657
aloys_wobben,2021,6800
aloys_wobben,2022,5568
