person,name,last_name,age,birth_year,gender,country,source,industry,title,image_uri,latest_year
yin_xingman,Yin Xingman,Yin,66.0,1959.0,Male,China,auto parts,Automotive,,no-pic,2016
yin_yee_lee,Yin Yee Lee,Lee,73.0,1952.0,Male,China,Glass,Manufacturing,,no-pic,2025
yinon_costica,Yinon Costica,Costica,42.0,1983.0,Male,Israel,Security startup,Technology,,no-pic,2025
yintai_jiang,Yintai Jiang,Jiang,72.0,1953.0,Male,China,Auto parts,Automotive,,no-pic,2023
yitzhak_tshuva,Yitzhak Tshuva,Tshuva,77.0,1948.0,Male,Israel,Real estate,Real Estate,,,2025
yogesh_kothari,Yogesh Kothari,Kothari,76.0,1949.0,Male,India,Specialty chemicals,Manufacturing,,no-pic,2024
yoichi_erikawa,Yoichi Erikawa,Erikawa,74.0,1951.0,Male,Japan,Video games,Media & Entertainment,,no-pic,2025
yoichi_keiko_erikawa,Yoichi & Keiko Erikawa,Erikawa,,,,Japan,videogames,Media & Entertainment,,no-pic,2022
yonghong_shi,Yonghong Shi,Shi,54.0,1971.0,Male,China,Restaurants,Food & Beverage,,no-pic,2023
yoo_jung_hyun,Yoo Jung-hyun,Yoo,56.0,1969.0,Female,South Korea,Online games,Media & Entertainment,,no-pic-female,2025
yoshiaki_yoshida,Yoshiaki Yoshida,Yoshida,84.0,1941.0,Male,Japan,Cosmetics,Fashion & Retail,,no-pic,2025
yoshikazu_tanaka,Yoshikazu Tanaka,Tanaka,46.0,1979.0,Male,Japan,social network,Technology,,,2022
yoshiko_mori,Yoshiko Mori,Mori,84.0,1941.0,Female,Japan,Real estate,Real Estate,,,2025
yoshiko_shinohara,Yoshiko Shinohara,Shinohara,88.0,1937.0,Female,Japan,staffing,Service,,,2018
yoshitaka_fukuda,Yoshitaka Fukuda,Fukuda,75.0,1950.0,Male,Japan,,,,,2008
yoshiyuki_sankai,Yoshiyuki Sankai,Sankai,64.0,1961.0,Male,Japan,robotics,Technology,,,2018
you_xiaoping,You Xiaoping,You,67.0,1958.0,Male,China,Polyurethanes,Manufacturing,,,2025
youssef_mansour,Youssef Mansour,Mansour,80.0,1945.0,Male,Egypt,Diversified,Diversified,,,2025
yousuf_mohammad_jamjoom,Yousuf Mohammad Jamjoom,Jamjoom,95.0,1930.0,Male,Saudi Arabia,Pharmaceuticals,Healthcare,,no-pic,2025
yu_awu,Yu Awu,Yu,81.0,1944.0,Male,China,jewelry,Manufacturing,,no-pic,2015
yu_bangping,Yu Bangping,Yu,55.0,1970.0,Male,China,coal mining,Metals & Mining,,no-pic,2021
yu_de_chao,Yu De-Chao,Yu,59.0,1966.0,Male,United States,pharmaceuticals,Healthcare,,no-pic,2021
yu_faxiang,Yu Faxiang,Yu,53.0,1972.0,Male,China,"Tourism, cultural industry",Media & Entertainment,,no-pic,2024
yu_guo,Yu Guo,Yu,61.0,1964.0,Male,China,education,Service,,no-pic,2021
yu_jinkun,Yu Jinkun,Yu,80.0,1945.0,Male,China,transportation equipment,Manufacturing,,no-pic,2021
yu_kai,Yu Kai,Yu,48.0,1977.0,Male,China,Autonomous driving,Technology,,no-pic,2025
yu_lili,Yu Lili,Yu,57.0,1968.0,Female,China,Electronic components,Manufacturing,,no-pic-female,2025
yu_peidi,Yu Peidi,Yu,65.0,1960.0,Male,Hong Kong,Real estate,Real Estate,,,2025
yu_qibing,Yu Qibing,Yu,59.0,1966.0,Male,China,Glass,Manufacturing,,no-pic,2025
yu_renrong,Yu Renrong,Yu,59.0,1966.0,Male,China,Semiconductors,Manufacturing,,no-pic,2025
yu_rong,Yu Rong,Yu,51.0,1974.0,Male,China,Health clinics,Healthcare,,no-pic,2023
yu_xuefeng,Yu Xuefeng,Yu,60.0,1965.0,Male,Canada,pharmaceuticals,Healthcare,,no-pic,2021
yu_yong,Yu Yong,Yu,64.0,1961.0,Male,China,Mining,Finance & Investments,,no-pic,2025
yu_yunxin,Yu Yunxin,Yu,61.0,1964.0,Male,China,costume jewelry,Fashion & Retail,,no-pic,2018
yu_zhuyun,Yu Zhuyun,Yu,51.0,1974.0,Male,China,Diversified,Construction & Engineering,,no-pic,2025
yuan_fugen,Yuan Fugen,Yuan,74.0,1951.0,Male,China,Metal processing,Manufacturing,,no-pic,2025
yuan_jiandong_1,Yuan Jiandong,Yuan,53.0,1972.0,Male,China,pharmaceuticals,Healthcare,,no-pic,2021
yuan_jinhua,Yuan Jinhua,Yuan,64.0,1961.0,Male,China,Manufacturing,Manufacturing,,no-pic,2021
yuan_liping,Yuan Liping,Yuan,52.0,1973.0,Female,Canada,Pharmaceuticals,Healthcare,,no-pic-female,2023
yuan_yafei,Yuan Yafei,Yuan,59.0,1966.0,Male,China,"retail, investments",Fashion & Retail,,,2018
yuan_zhimin,Yuan Zhimin,Yuan,62.0,1963.0,Male,China,plastics,Manufacturing,,,2021
yuan_zhongxue,Yuan Zhongxue,Yuan,70.0,1955.0,Male,China,Tires,Manufacturing,,no-pic,2025
yuanlin_ren,Ren Yuanlin,Ren,70.0,1955.0,Male,China,Shipbuilding,Logistics,,,2011
yuantai_chen,Yuantai Chen,Chen,55.0,1970.0,Male,China,Batteries,Energy,,no-pic,2023
yubai_zhang,Yubai Zhang,Zhang,58.0,1967.0,Male,China,Wine,Food & Beverage,,no-pic,2023
yuequn_tao,Yuequn Tao,Tao,63.0,1962.0,Male,China,Contact Lens,Fashion & Retail,,no-pic,2023
yuji_otsuka_1,Yuji Otsuka,Otsuka,71.0,1954.0,Male,Japan,"Copy machines, software",Technology,,no-pic,2025
yupa_chiaravanond,Yupa Chiaravanond,Chiaravanond,,,Female,Thailand,diversified,Diversified,,no-pic-female,2019
yuri_gushchin,Yuri Gushchin,Gushchin,78.0,1947.0,Male,Russia,"candy, real estate",Food and Beverage,,no-pic,2018
yuri_karptsov,Yuri Karptsov,Karptsov,61.0,1964.0,Male,Russia,Retail,Fashion & Retail,,no-pic,2025
yuri_kovalchuk,Yuri Kovalchuk,Kovalchuk,74.0,1951.0,Male,Russia,"Banking, insurance, media",Finance & Investments,,,2025
yuri_milner,Yuri Milner,Milner,63.0,1962.0,Male,Israel,Tech investments,Finance & Investments,"Partner, DST Global",,2025
yuri_shefler,Yuri Shefler,Shefler,57.0,1968.0,Male,Russia,Alcohol,Food & Beverage,,,2025
yuriy_kosiuk,Yuriy Kosiuk,Kosiuk,54.0,1971.0,Male,Ukraine,agribusiness,Food & Beverage,,,2020
yusaku_maezawa,Yusaku Maezawa,Maezawa,49.0,1976.0,Male,Japan,Online retail,Technology,,,2025
yusuf_hamied,Yusuf Hamied,Hamied,89.0,1936.0,Male,India,Pharmaceuticals,Healthcare,,,2025
yuzhu_shi,Yuzhu Shi,Shi,60.0,1965.0,Male,China,"Online games, investments",Diversified,,,2023
yves_loic_martin,Yves-Loic Martin,Martin,59.0,1966.0,Male,France,Laboratory services,Healthcare,,no-pic,2025
yvon_chouinard,Yvon Chouinard,Chouinard,84.0,1941.0,Male,United States,Patagonia,Fashion & Retail,,no-pic,2022
yvonne_bauer,Yvonne Bauer,Bauer,48.0,1977.0,Female,Germany,"Magazines, media",Media & Entertainment,,,2025
zach_mcleroy,Zach McLeroy,McLeroy,62.0,1963.0,Male,United States,Fast food,Food & Beverage,,no-pic,2025
zach_perret,Zach Perret,Perret,35.0,1990.0,Male,United States,fintech,Finance & Investments,"Cofounder, Plaid",no-pic,2022
zachary_stern,Zachary Stern,Stern,43.0,1982.0,Male,United States,Liquor,Food & Beverage,,no-pic,2025
zadik_bino,Zadik Bino,Bino,81.0,1944.0,Male,Israel,"Banking, oil",Diversified,,,2025
zahan_mistry,Zahan Mistry,Mistry,26.0,1999.0,Male,Ireland,Diversified,Diversified,,no-pic,2025
zakhar_smushkin,Zakhar Smushkin,Smushkin,63.0,1962.0,Male,Russia,"Pulp and paper, diversified",Diversified,,no-pic,2025
zan_shengda,Zan Shengda,Zan,62.0,1963.0,Male,China,Diversified,Diversified,,,2025
zarakh_iliev,Zarakh Iliev,Iliev,58.0,1967.0,Male,Russia,Real estate,Real Estate,,,2025
zbigniew_juroszek,Zbigniew Juroszek,Juroszek,63.0,1962.0,Male,Poland,"Real estate, gambling",Diversified,,no-pic,2025
zdenek_bakala,Zdenek Bakala,Bakala,62.0,1963.0,Male,Czech Republic,coal,Energy,,,2014
zelimkhan_mutsoev,Zelimkhan Mutsoev,Mutsoev,63.0,1962.0,Male,Russia,"fertilizers, real estate",Real Estate,,,2015
zeng_chaolin_1,Zeng Chaolin,Zeng,42.0,1983.0,Male,China,Aluminium,Metals & Mining,,no-pic,2025
zeng_chaoyi,Zeng Chaoyi,Zeng,56.0,1969.0,Male,China,Aluminum products,Manufacturing,,no-pic,2025
zeng_fangqin,Zeng Fangqin,Zeng,59.0,1966.0,Female,Hong Kong,Smartphone components,Technology,,no-pic-female,2025
zeng_huansha,Zeng Huansha,Zeng,55.0,1970.0,Male,China,real estate,Real Estate,,no-pic,2021
zeng_kaitian,Zeng Kaitian,Zeng,50.0,1975.0,Male,China,Online games,Technology,,no-pic,2025
zeng_weixiong,Zeng Weixiong,Zeng,,,Male,China,healthcare,Healthcare,,no-pic,2022
zeng_xiaoshan,Zeng Xiaoshan,Zeng,78.0,1947.0,Male,China,aluminum,Metals & Mining,,no-pic,2020
zhai_meiqin_1,Zhai Meiqin,Zhai,59.0,1966.0,Female,Hong Kong,conglomerate,Diversified,,no-pic-female,2016
zhan_micree,Zhan Micree,Zhan,44.0,1981.0,Male,China,Cryptocurrency mining chips,Technology,,no-pic,2020
zhang_anqiang,Zhang Anqiang,Zhang,67.0,1958.0,Male,Hong Kong,software,Technology,,no-pic,2017
zhang_bangxin,Zhang Bangxin,Zhang,45.0,1980.0,Male,China,Education,Service,,no-pic,2025
zhang_changhong,Zhang Changhong,Zhang,67.0,1958.0,Male,China,financial information service,Technology,,,2025
zhang_cheng_fei,Zhang Cheng Fei,Zhang,55.0,1970.0,Male,China,paper & related products,Manufacturing,,no-pic,2022
zhang_chuanwei,Zhang Chuanwei,Zhang,60.0,1965.0,Male,China,Machinery,Manufacturing,,no-pic,2023
zhang_congyuan,Zhang Congyuan,Zhang,77.0,1948.0,Male,Taiwan,Shoes,Fashion & Retail,,no-pic,2025
zhang_daocai,Zhang Daocai,Zhang,75.0,1950.0,Male,China,Valves,Diversified,,no-pic,2025
zhang_desheng,Zhang Desheng,Zhang,73.0,1952.0,Male,China,manufacturing,Manufacturing,,no-pic,2017
zhang_fan,Zhang Fan,Zhang,59.0,1966.0,Male,China,Touch screens,Technology,,no-pic,2025
zhang_fangliang,Zhang Fangliang,Zhang,58.0,1967.0,Male,China,biotechnology,Healthcare,,no-pic,2022
zhang_gongyun,Zhang Gongyun,Zhang,62.0,1963.0,Male,China,Tyre manufacturing machinery,Manufacturing,,no-pic,2025
zhang_guiping,Zhang Guiping,Zhang,71.0,1954.0,Male,China,Real estate,Real Estate,,,2023
zhang_hejun,Zhang Hejun,Zhang,73.0,1952.0,Male,China,Electronics,Manufacturing,,no-pic,2025
zhang_hong,Zhang Hong,Zhang,,,Female,China,Solar,Energy,,no-pic-female,2024
zhang_hongchao,Zhang Hongchao,Zhang,49.0,1976.0,Male,China,Bubble tea,Food & Beverage,,no-pic,2025
zhang_hongfu,Zhang Hongfu,Zhang,41.0,1984.0,Male,China,Bubble tea,Food & Beverage,,no-pic,2025
zhang_hongwei,Zhang Hongwei,Zhang,70.0,1955.0,Male,China,"Oil, banking",Diversified,,,2024
zhang_jian,Zhang Jian,Zhang,56.0,1969.0,Male,China,"Electric bikes, scooters",Manufacturing,,no-pic,2025
zhang_jianguo_1,Zhang Jianguo,Zhang,62.0,1963.0,Male,China,energy,Energy,,no-pic,2025
zhang_jin,Zhang Jin,Zhang,51.0,1974.0,Male,China,commodities,Diversified,,no-pic,2021
zhang_jindong,Zhang Jindong,Zhang,60.0,1965.0,Male,China,appliance retailer,Fashion & Retail,,,2021
zhang_jingzhang,Zhang Jingzhang,Zhang,89.0,1936.0,Male,China,Precision machinery,Manufacturing,,no-pic,2025
zhang_kaiyuan,Zhang Kaiyuan,Zhang,68.0,1957.0,Male,China,gas desulfurization,Manufacturing,,no-pic,2016
zhang_keqiang,Zhang Keqiang,Zhang,65.0,1960.0,Male,China,Real estate,Real Estate,,,2025
zhang_lei,Zhang Lei,Zhang,52.0,1973.0,Male,Singapore,Investments,Finance & Investments,,,2025
zhang_lei_1,Zhang Lei,Zhang,49.0,1976.0,Male,China,investments,Finance & Investments,,,2001
zhang_li,Zhang Li,Zhang,72.0,1953.0,Male,China,Real estate,Real Estate,,,2025
zhang_liaoyuan,Zhang Liaoyuan,Zhang,47.0,1978.0,Male,China,food,Food & Beverage,,no-pic,2020
zhang_liguo,Zhang Liguo,Zhang,61.0,1964.0,Male,China,skincare,Manufacturing,,no-pic,2025
zhang_ning,Zhang Ning,Zhang,51.0,1974.0,Female,Canada,Chemicals,Manufacturing,,no-pic-female,2025
zhang_shengwei,Zhang Shengwei,Zhang,52.0,1973.0,Male,China,E-cigarettes,Manufacturing,,no-pic,2025
zhang_shilong,Zhang Shilong,Zhang,59.0,1966.0,Male,China,Semiconductor,Technology,,no-pic,2025
zhang_shiping,Zhang Shiping,Zhang,76.0,1949.0,Male,China,aluminum products,Metals & Mining,,,2019
zhang_tao,Zhang Tao,Zhang,52.0,1973.0,Male,China,E-commerce,Fashion & Retail,,no-pic,2025
zhang_tianyu,Zhang Tianyu,Zhang,57.0,1968.0,Male,China,telecommunications,Telecom,,no-pic,2025
zhang_wanzhen,Zhang Wanzhen,Zhang,75.0,1950.0,Male,China,Electronics components,Manufacturing,,no-pic,2025
zhang_wenzhong,Zhang Wenzhong,Zhang,63.0,1962.0,Male,China,Supermarkets,Fashion & Retail,,no-pic,2025
zhang_xi,Zhang Xi,Zhang,49.0,1976.0,Male,China,chemicals,Manufacturing,,no-pic,2021
zhang_xiaojuan,Zhang Xiaojuan,Zhang,55.0,1970.0,Female,China,Logistics,Logistics,,no-pic-female,2025
zhang_xin,Zhang Xin,Zhang,59.0,1966.0,Female,China,Real estate,Real Estate,"Cofounder, CEO, SOHO China",,2025
zhang_xinghai,Zhang Xinghai,Zhang,62.0,1963.0,Male,China,Machinery,Manufacturing,,no-pic,2025
zhang_xiugen,Zhang Xiugen,Zhang,62.0,1963.0,Male,China,automobiles,Automotive,,no-pic,2019
zhang_xuanning,Zhang Xuanning,Zhang,52.0,1973.0,Male,China,retail,Fashion & Retail,,no-pic,2021
zhang_xuansong,Zhang Xuansong,Zhang,53.0,1972.0,Male,China,Supermarkets,Fashion & Retail,,,2025
zhang_xuewu,Zhang Xuewu,Zhang,48.0,1977.0,Male,China,Snacks,Food & Beverage,,no-pic,2023
zhang_xuexin,Zhang Xuexin,Zhang,78.0,1947.0,Male,China,Aluminum,Metals & Mining,,no-pic,2025
zhang_xuezheng,Zhang Xuezheng,Zhang,47.0,1978.0,Male,China,Telecom,Technology,,no-pic,2023
zhang_yiming,Zhang Yiming,Zhang,41.0,1984.0,Male,China,TikTok,Technology,,no-pic,2025
zhang_yin,Zhang Yin,Zhang,68.0,1957.0,Female,China,Paper manufacturing,Manufacturing,,no-pic-female,2025
zhang_yong_1,Zhang Yong,Zhang,55.0,1970.0,Male,Singapore,Restaurants,Food & Beverage,,no-pic,2025
zhang_yuanlin,Zhang Yuanlin,Zhang,47.0,1978.0,Male,China,real estate,Real Estate,,no-pic,2021
zhang_yubai,Zhang Yubai,Zhang,60.0,1965.0,Male,China,Wine,Food & Beverage,,no-pic,2025
zhang_yue_2,Zhang Yue,Zhang,63.0,1962.0,Male,China,air conditioning,Manufacturing,,no-pic,2017
zhang_yuqiang,Zhang Yuqiang,Zhang,67.0,1958.0,Male,China,Fiberglass,Manufacturing,,no-pic,2022
zhang_yuxiang,Zhang Yuxiang,Zhang,58.0,1967.0,Male,China,apparel,Fashion & Retail,,no-pic,2021
zhang_zhangsun,Zhang Zhangsun,Zhang,66.0,1959.0,Male,China,real estate,Real Estate,,,2018
zhang_zhidong,Zhang Zhidong,Zhang,53.0,1972.0,Male,China,Online games,Technology,,,2025
zhang_zhirong,Zhang Zhirong,Zhang,54.0,1971.0,Male,Hong Kong,"real estate, shipbuilding",Diversified,,,2018
zhang_zhixiang,Zhang Zhixiang,Zhang,56.0,1969.0,Male,China,steel,Metals & Mining,,,2021
zhang_zhongneng,Zhang Zhongneng,Zhang,60.0,1965.0,Male,China,aluminum,Manufacturing,,no-pic,2016
zhao_dongping,Zhao Dongping,Zhao,46.0,1979.0,Male,China,technology,Technology,,no-pic,2021
zhao_fenggang,Zhao Fenggang,Zhao,59.0,1966.0,Male,China,Batteries,Energy,,no-pic,2025
zhao_hongfei,Zhao Hongfei,Zhao,51.0,1974.0,Male,China,Software,Technology,,no-pic,2025
zhao_lixin,Zhao Lixin,Zhao,59.0,1966.0,Male,China,Electronics,Technology,,no-pic,2025
zhao_meiguang,Zhao Meiguang,Zhao,60.0,1965.0,Male,China,gold mining,Metals & Mining,,no-pic,2021
zhao_tao,Zhao Tao,Zhao,59.0,1966.0,Male,Singapore,Pharmaceuticals,Healthcare,,,2025
zhao_tongtong_1,Zhao Tongtong,Zhao,56.0,1969.0,Female,Canada,Hotels,Service,,no-pic-female,2023
zhao_xiaoqiang,Zhao Xiaoqiang,Zhao,56.0,1969.0,Male,China,"fashion, entertainment",Fashion & Retail,,no-pic,2018
zhao_yan,Zhao Yan,Zhao,58.0,1967.0,Female,China,Biotech,Diversified,,no-pic-female,2025
zhaobai_jiang,Zhaobai Jiang,Jiang,59.0,1966.0,Male,China,Real estate,Real Estate,,no-pic,2023
zhaohui_li,Li Zhaohui,Li,42.0,1983.0,Male,China,Manufacturing,,,,2010
zhaoxi_lu,Zhaoxi Lu,Lu,54.0,1971.0,Male,China,e-commerce,Technology,,no-pic,2022
zhen_li,Zhen Li,Li,59.0,1966.0,Male,China,Lithium batteries,Manufacturing,,,2023
zhenda_huang,Zhenda Huang,Huang,75.0,1950.0,Male,China,Construction,Construction & Engineering,,no-pic,2023
zheng_fan,Zheng Fan,Fan,46.0,1979.0,Male,China,electric vehicles,Automotive,,no-pic,2025
zheng_hong_1,Zheng Hong,Zheng,72.0,1953.0,Male,China,electronics,Technology,,no-pic,2022
zheng_jianjiang,Zheng Jianjiang,Zheng,64.0,1961.0,Male,China,Electrical equipment,Manufacturing,,,2025
zheng_shuliang,Zheng Shuliang,Zheng,79.0,1946.0,Female,China,Aluminum products,Metals & Mining,,no-pic-female,2025
zheng_xiaodong,Zheng Xiaodong,Zheng,61.0,1964.0,Male,China,Manufacturing,Manufacturing,,no-pic,2024
zheng_yuewen,Zheng Yuewen,Zheng,61.0,1964.0,Male,China,investments,Diversified,,,2020
zheng_zhiguo,Zheng Zhiguo,Zheng,51.0,1974.0,Male,China,drugs,Healthcare,,no-pic,2022
zhong_huijuan,Zhong Huijuan,Zhong,64.0,1961.0,Female,China,Pharmaceuticals,Healthcare,,no-pic-female,2025
zhong_naixiong,Zhong Naixiong,Zhong,60.0,1965.0,Male,China,conglomerate,Diversified,,no-pic,2021
zhong_peifeng_1,Zhong Peifeng,Zhong,60.0,1965.0,Male,United States,semiconductor,Telecom,,no-pic,2022
zhong_ruonong,Zhong Ruonong,Zhong,62.0,1963.0,Female,China,Electronics,Manufacturing,,no-pic-female,2025
zhong_shanshan,Zhong Shanshan,Zhong,70.0,1955.0,Male,China,"Beverages, pharmaceuticals",Food & Beverage,,no-pic,2025
zhong_sheng_jian,Zhong Sheng Jian,Zhong,67.0,1958.0,Male,Singapore,Real estate,Real Estate,,,2025
zhongyi_wu,Zhongyi Wu,Wu,49.0,1976.0,Male,China,electronics,Technology,,no-pic,2023
zhou_bajin,Zhou Bajin,Zhou,90.0,1935.0,Male,China,Auto parts,Manufacturing,,no-pic,2025
zhou_chaonan,Zhou Chaonan,Zhou,64.0,1961.0,Female,China,Manufacturing,Manufacturing,,no-pic-female,2025
zhou_chengjian,Zhou Chengjian,Zhou,60.0,1965.0,Male,China,Fashion retail,Fashion & Retail,,,2025
zhou_guohui,Zhou Guohui,Zhou,58.0,1967.0,Male,China,logistics,Logistics,,,2017
zhou_hongyi,Zhou Hongyi,Zhou,54.0,1971.0,Male,China,Security software,Technology,,,2025
zhou_jian_1,Zhou Jian,Zhou,48.0,1977.0,Male,China,robotics,Technology,,no-pic,2025
zhou_jian_3,Zhou Jian,Zhou,46.0,1979.0,Male,China,Solar energy equipment,Energy,,no-pic,2023
zhou_jianping,Zhou Jianping,Zhou,65.0,1960.0,Male,China,Fashion retail,Fashion & Retail,,,2025
zhou_junjie,Zhou Junjie,Zhou,57.0,1968.0,Male,China,equipment,Manufacturing,,no-pic,2025
zhou_liangzhang,Zhou Liangzhang,Zhou,62.0,1963.0,Male,China,electrical equipment,Manufacturing,,no-pic,2024
zhou_minghua,Zhou Minghua,Zhou,59.0,1966.0,Male,China,pharmaceutical,Healthcare,,no-pic,2022
zhou_mingjie,Zhou Mingjie,Zhou,65.0,1960.0,Male,China,lighting installations,Technology,,no-pic,2022
zhou_ping,Zhou Ping,Zhou,60.0,1965.0,Male,China,utilities,Service,,no-pic,2021
zhou_qunfei,Zhou Qunfei,Zhou,,,Female,Hong Kong,Smartphone screens,Technology,,,2025
zhou_ruxin,Zhou Ruxin,Zhou,60.0,1965.0,Male,China,Navigation,Technology,,no-pic,2022
zhou_wei_1,Zhou Wei family,Zhou,56.0,1969.0,Male,China,Software,Technology,,no-pic,2021
zhou_wen,Zhou Wen,Zhou,58.0,1967.0,Male,China,Chemicals,Manufacturing,,no-pic,2023
zhou_wenyu,Zhou Wenyu,Zhou,58.0,1967.0,Male,China,real estate,Real Estate,,no-pic,2018
zhou_xiaoguang,Zhou Xiaoguang,Zhou,61.0,1964.0,Female,China,real estate,Real Estate,,,2018
zhou_xiayun,Zhou Xiayun,Zhou,68.0,1957.0,Male,China,Education,Service,,no-pic,2021
zhou_yahui,Zhou Yahui,Zhou,48.0,1977.0,Male,China,online games,Media & Entertainment,,no-pic,2025
zhou_yahui_1,Zhou Yahui,Zhou,46.0,1979.0,Male,China,online games,Technology,,,2021
zhou_yaoting,Zhou Yaoting,Zhou,80.0,1945.0,Male,China,"apparel, real estate",Diversified,,no-pic,2018
zhou_yifeng,Zhou Yifeng,Zhou,44.0,1981.0,Female,China,liquefied petroleum gas,Energy,,no-pic-female,2022
zhou_yifeng_1,Zhou Yifeng,Zhou,54.0,1971.0,Male,China,chemicals,Manufacturing,,no-pic,2018
zhou_yongli,Zhou Yongli,Zhou,68.0,1957.0,Male,China,conglomerate,Manufacturing,,no-pic,2020
zhou_yunjie,Zhou Yunjie,Zhou,61.0,1964.0,Male,China,packaging,Manufacturing,,,2017
zhou_zongwen,Zhou Zongwen,Zhou,68.0,1957.0,Male,China,Jewelry,Fashion & Retail,,no-pic,2025
zhu_baoguo,Zhu Baoguo,Zhu,63.0,1962.0,Male,China,Pharmaceuticals,Healthcare,,,2025
zhu_chongyun,Zhu Chongyun,Zhu,58.0,1967.0,Female,China,fashion retail,Fashion & Retail,,,2016
zhu_gongshan,Zhu Gongshan,Zhu,67.0,1958.0,Male,China,Solar panel materials,Manufacturing,,,2025
zhu_jiangming,Zhu Jiangming,Zhu,58.0,1967.0,Male,China,manufacturing,Manufacturing,,no-pic,2025
zhu_jiman,Zhu Jiman,Zhu,59.0,1966.0,Male,China,pharmaceuticals,Healthcare,,no-pic,2015
zhu_qingyi,Zhu Qingyi,Zhu,54.0,1971.0,Male,China,real estate,Real Estate,,no-pic,2016
zhu_tao,Zhu Tao,Zhu,50.0,1975.0,Male,China,pharmaceutical,Healthcare,,no-pic,2021
zhu_weisong,Zhu Weisong,Zhu,43.0,1982.0,Male,China,"Online games, toys",Media & Entertainment,,no-pic,2025
zhu_wenchen,Zhu Wenchen,Zhu,57.0,1968.0,Male,China,pharmaceuticals,Healthcare,,,2019
zhu_xingliang,Zhu Xingliang,Zhu,64.0,1961.0,Male,China,Construction,Construction & Engineering,,,2023
zhu_xingming,Zhu Xingming,Zhu,58.0,1967.0,Male,China,Electrical equipment,Manufacturing,,no-pic,2025
zhu_yan,Zhu Yan,Zhu,54.0,1971.0,Female,China,Real estate,Real Estate,,no-pic-female,2025
zhu_yi,Zhu Yi,Zhu,61.0,1964.0,Male,China,Pharmaceuticals,Healthcare,,no-pic,2025
zhu_yicai,Zhu Yicai,Zhu,59.0,1966.0,Male,China,"meat products, retailing",Diversified,,,2015
zhu_yiming,Zhu Yiming,Zhu,53.0,1972.0,Male,China,Semiconductors,Technology,,no-pic,2025
zhu_yiwen,Zhu Yiwen,Zhu,61.0,1964.0,Male,China,Healthcare,Healthcare,,no-pic,2024
zhu_zhaojiang,Zhu Zhaojiang,Zhu,51.0,1974.0,Male,China,Smartphones,Manufacturing,,no-pic,2025
zhuang_kuilong,Zhuang Kuilong,Zhuang,63.0,1962.0,Male,China,polyester,Manufacturing,,no-pic,2024
zhuang_min,Zhuang Min,Zhuang,54.0,1971.0,Male,China,surveillance equipment,Technology,,no-pic,2016
zhuo_jun_1,Zhuo Jun,Zhuo,59.0,1966.0,Female,Hong Kong,Printed circuit boards,Manufacturing,,no-pic-female,2025
zhusheng_he,He Zhusheng,He,75.0,1950.0,Male,China,Minerals,,,no-pic,2010
ziv_aviram,Ziv Aviram,Aviram,66.0,1959.0,Male,Israel,Automotive technology,Automotive,,,2025
ziyad_manasir,Ziyad Manasir,Manasir,57.0,1968.0,Male,Russia,construction,Construction & Engineering,,,2015
ziyavudin_magomedov,Ziyavudin Magomedov,Magomedov,54.0,1971.0,Male,Russia,"port, gas",Energy,,no-pic,2018
zong_fuli,Zong Fuli,Zong,43.0,1982.0,Female,China,Beverages,Food & Beverage,,no-pic-female,2025
zong_qinghou,Zong Qinghou,Zong,77.0,1948.0,Male,China,Beverages,Food & Beverage,"Chairman, Hangzhou Wahaha Group",,2023
zong_yanmin,Zong Yanmin,Zong,60.0,1965.0,Male,China,Semiconductor materials,Manufacturing,,no-pic,2025
zou_zhinong,Zou Zhinong,Zou,57.0,1968.0,Male,China,communication equipment,Manufacturing,,no-pic,2025
zsolt_felcsuti,Zsolt Felcsuti,Felcsuti,54.0,1971.0,Male,Hungary,Manufacturing,Manufacturing,,no-pic,2025
zugen_ni,Zugen Ni,Ni,66.0,1959.0,Male,China,Appliances,Manufacturing,,no-pic,2023
zuo_hui,Zuo Hui,Zuo,52.0,1973.0,Male,China,real estate services,Real Estate,,no-pic,2021
zuo_zongshen,Zuo Zongshen,Zuo,72.0,1953.0,Male,China,Motorcycle,Manufacturing,,no-pic,2025
zuowen_song,Zuowen Song,Song,76.0,1949.0,Male,China,"Aluminum, diversified",Diversified,,,2023
